date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:15:34	13227/13227	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Mar%202023%2007:45:32%20GMT	https://cdn.shopify.com/s/files/1/0061/9017/0185/files/collection-banner-1_370x380_crop_center.jpg?v=1613755719	C:/Users/naman/Downloads/Sites/sn/cdn.shopify.com/s/files/1/0061/9017/0185/files/collection-banner-1_370x380_crop_centerd2f4.jpg	(from https://theme480-sneakers-store.myshopify.com/)
13:15:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Mar%202023%2007:45:33%20GMT	http://cdn.shopify.com/s/files/1/0061/9017/0185/files/collection-banner-2_370x380_crop_center.jpg?v=1613755719	C:/Users/naman/Downloads/Sites/sn/cdn.shopify.com/s/files/1/0061/9017/0185/files/collection-banner-2_370x380_crop_centerd2f4.jpg	(from https://theme480-sneakers-store.myshopify.com/)
13:15:35	8865/8865	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Mar%202023%2007:45:34%20GMT	https://cdn.shopify.com/s/files/1/0061/9017/0185/files/collection-banner-2_370x380_crop_center.jpg?v=1613755719	C:/Users/naman/Downloads/Sites/sn/cdn.shopify.com/s/files/1/0061/9017/0185/files/collection-banner-2_370x380_crop_centerd2f4.jpg	(from https://theme480-sneakers-store.myshopify.com/)
13:15:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Mar%202023%2007:45:34%20GMT	http://cdn.shopify.com/s/files/1/0061/9017/0185/files/collection-banner-3_e1b2d945-480b-4e00-83ce-6e838fd7f46e_370x380_crop_center.jpg?v=1613755719	C:/Users/naman/Downloads/Sites/sn/cdn.shopify.com/s/files/1/0061/9017/0185/files/collection-banner-3_e1b2d945-480b-4e00-83ce-6e838fd7f46e_370x380_crop_centerd2f4.jpg	(from https://theme480-sneakers-store.myshopify.com/)
13:15:36	8756/8756	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Mar%202023%2007:45:35%20GMT	https://cdn.shopify.com/s/files/1/0061/9017/0185/files/collection-banner-3_e1b2d945-480b-4e00-83ce-6e838fd7f46e_370x380_crop_center.jpg?v=1613755719	C:/Users/naman/Downloads/Sites/sn/cdn.shopify.com/s/files/1/0061/9017/0185/files/collection-banner-3_e1b2d945-480b-4e00-83ce-6e838fd7f46e_370x380_crop_centerd2f4.jpg	(from https://theme480-sneakers-store.myshopify.com/)
13:15:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Mar%202023%2007:45:35%20GMT	http://cdn.shopify.com/s/files/1/0061/9017/0185/files/banner-3_1130x800_crop_top.jpg?v=1613755681	C:/Users/naman/Downloads/Sites/sn/cdn.shopify.com/s/files/1/0061/9017/0185/files/banner-3_1130x800_crop_top071a.jpg	(from https://theme480-sneakers-store.myshopify.com/)
13:15:37	109842/109842	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Mar%202023%2007:45:36%20GMT	https://cdn.shopify.com/s/files/1/0061/9017/0185/files/banner-3_1130x800_crop_top.jpg?v=1613755681	C:/Users/naman/Downloads/Sites/sn/cdn.shopify.com/s/files/1/0061/9017/0185/files/banner-3_1130x800_crop_top071a.jpg	(from https://theme480-sneakers-store.myshopify.com/)
13:15:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Mar%202023%2007:45:37%20GMT	http://cdn.shopify.com/s/files/1/0061/9017/0185/products/and1_master_2_mid_men_basketball_shoes_1_270x270_crop_top.png?v=1539330119	C:/Users/naman/Downloads/Sites/sn/cdn.shopify.com/s/files/1/0061/9017/0185/products/and1_master_2_mid_men_basketball_shoes_1_270x270_crop_top999e.png	(from https://theme480-sneakers-store.myshopify.com/)
13:15:39	94460/94460	---MCZ	200	added ('OK')	text/html	etag:cacheable:172efc39afe6150907c818edd76bb118	https://theme480-sneakers-store.myshopify.com/collections/men/products/and1-master-2-mid-men-basketball-shoes	C:/Users/naman/Downloads/Sites/sn/theme480-sneakers-store.myshopify.com/collections/men/products/and1-master-2-mid-men-basketball-shoes.html	(from https://theme480-sneakers-store.myshopify.com/)
13:15:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Mar%202023%2007:45:39%20GMT	http://cdn.shopify.com/s/files/1/0061/9017/0185/products/and1_master_2_mid_men_basketball_shoes_2_270x270_crop_top.png?v=1539330119	C:/Users/naman/Downloads/Sites/sn/cdn.shopify.com/s/files/1/0061/9017/0185/products/and1_master_2_mid_men_basketball_shoes_2_270x270_crop_top999e.png	(from https://theme480-sneakers-store.myshopify.com/)
13:15:41	81189/81189	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Mar%202023%2007:45:38%20GMT	https://cdn.shopify.com/s/files/1/0061/9017/0185/products/and1_master_2_mid_men_basketball_shoes_1_270x270_crop_top.png?v=1539330119	C:/Users/naman/Downloads/Sites/sn/cdn.shopify.com/s/files/1/0061/9017/0185/products/and1_master_2_mid_men_basketball_shoes_1_270x270_crop_top999e.png	(from https://theme480-sneakers-store.myshopify.com/)
13:15:42	76987/76987	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Mar%202023%2007:45:40%20GMT	https://cdn.shopify.com/s/files/1/0061/9017/0185/products/and1_master_2_mid_men_basketball_shoes_2_270x270_crop_top.png?v=1539330119	C:/Users/naman/Downloads/Sites/sn/cdn.shopify.com/s/files/1/0061/9017/0185/products/and1_master_2_mid_men_basketball_shoes_2_270x270_crop_top999e.png	(from https://theme480-sneakers-store.myshopify.com/)
13:15:43	83920/83920	---MCZ	200	added ('OK')	text/html	etag:cacheable:3b25320cc039c38b707fd23777dca8c4	https://theme480-sneakers-store.myshopify.com/products/and1-master-2-mid-men-basketball-shoes	C:/Users/naman/Downloads/Sites/sn/theme480-sneakers-store.myshopify.com/products/and1-master-2-mid-men-basketball-shoes.html	(from https://theme480-sneakers-store.myshopify.com/)
13:15:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Mar%202023%2007:45:43%20GMT	http://cdn.shopify.com/s/files/1/0061/9017/0185/products/adidas_ts_cut_creator_chauncey_billups_mens_basketball_shoes_1_270x270_crop_top.png?v=1539330105	C:/Users/naman/Downloads/Sites/sn/cdn.shopify.com/s/files/1/0061/9017/0185/products/adidas_ts_cut_creator_chauncey_billups_mens_basketball_shoes_1_270x270_crop_top056c.png	(from https://theme480-sneakers-store.myshopify.com/)
13:15:44	102240/102240	---MCZ	200	added ('OK')	text/html	etag:cacheable:04f1b56959995288e0322e150c9e3ed9	https://theme480-sneakers-store.myshopify.com/collections/men/products/adidas-ts-cut-creator-chauncey-billups-mens-basketball-shoes	C:/Users/naman/Downloads/Sites/sn/theme480-sneakers-store.myshopify.com/collections/men/products/adidas-ts-cut-creator-chauncey-billups-mens-basketball-shoes.html	(from https://theme480-sneakers-store.myshopify.com/)
13:15:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Mar%202023%2007:45:44%20GMT	http://cdn.shopify.com/s/files/1/0061/9017/0185/products/adidas_ts_cut_creator_chauncey_billups_mens_basketball_shoes_2_270x270_crop_top.png?v=1539330105	C:/Users/naman/Downloads/Sites/sn/cdn.shopify.com/s/files/1/0061/9017/0185/products/adidas_ts_cut_creator_chauncey_billups_mens_basketball_shoes_2_270x270_crop_top056c.png	(from https://theme480-sneakers-store.myshopify.com/)
13:15:46	65050/65050	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Mar%202023%2007:45:44%20GMT	https://cdn.shopify.com/s/files/1/0061/9017/0185/products/adidas_ts_cut_creator_chauncey_billups_mens_basketball_shoes_1_270x270_crop_top.png?v=1539330105	C:/Users/naman/Downloads/Sites/sn/cdn.shopify.com/s/files/1/0061/9017/0185/products/adidas_ts_cut_creator_chauncey_billups_mens_basketball_shoes_1_270x270_crop_top056c.png	(from https://theme480-sneakers-store.myshopify.com/)
13:15:47	78160/78160	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Mar%202023%2007:45:46%20GMT	https://cdn.shopify.com/s/files/1/0061/9017/0185/products/adidas_ts_cut_creator_chauncey_billups_mens_basketball_shoes_2_270x270_crop_top.png?v=1539330105	C:/Users/naman/Downloads/Sites/sn/cdn.shopify.com/s/files/1/0061/9017/0185/products/adidas_ts_cut_creator_chauncey_billups_mens_basketball_shoes_2_270x270_crop_top056c.png	(from https://theme480-sneakers-store.myshopify.com/)
13:15:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Mar%202023%2007:45:46%20GMT	http://cdn.shopify.com/s/files/1/0061/9017/0185/products/adidas_mens_d_rose_englewood_ii_basketball_shoes_01_270x270_crop_top.png?v=1539330090	C:/Users/naman/Downloads/Sites/sn/cdn.shopify.com/s/files/1/0061/9017/0185/products/adidas_mens_d_rose_englewood_ii_basketball_shoes_01_270x270_crop_top2eb9.png	(from https://theme480-sneakers-store.myshopify.com/)
13:15:49	93521/93521	---MCZ	200	added ('OK')	text/html	etag:cacheable:5d25eb43a7a48e8edcb7e18f8d5e5502	https://theme480-sneakers-store.myshopify.com/collections/men/products/adidas-mens-d-rose-englewood-ii-basketball-shoes	C:/Users/naman/Downloads/Sites/sn/theme480-sneakers-store.myshopify.com/collections/men/products/adidas-mens-d-rose-englewood-ii-basketball-shoes.html	(from https://theme480-sneakers-store.myshopify.com/)
13:15:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Mar%202023%2007:45:49%20GMT	http://cdn.shopify.com/s/files/1/0061/9017/0185/products/adidas_mens_d_rose_englewood_ii_basketball_shoes_02_270x270_crop_top.png?v=1539330090	C:/Users/naman/Downloads/Sites/sn/cdn.shopify.com/s/files/1/0061/9017/0185/products/adidas_mens_d_rose_englewood_ii_basketball_shoes_02_270x270_crop_top2eb9.png	(from https://theme480-sneakers-store.myshopify.com/)
13:15:50	67937/67937	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Mar%202023%2007:45:48%20GMT	https://cdn.shopify.com/s/files/1/0061/9017/0185/products/adidas_mens_d_rose_englewood_ii_basketball_shoes_01_270x270_crop_top.png?v=1539330090	C:/Users/naman/Downloads/Sites/sn/cdn.shopify.com/s/files/1/0061/9017/0185/products/adidas_mens_d_rose_englewood_ii_basketball_shoes_01_270x270_crop_top2eb9.png	(from https://theme480-sneakers-store.myshopify.com/)
13:15:51	58421/58421	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Mar%202023%2007:45:49%20GMT	https://cdn.shopify.com/s/files/1/0061/9017/0185/products/adidas_mens_d_rose_englewood_ii_basketball_shoes_02_270x270_crop_top.png?v=1539330090	C:/Users/naman/Downloads/Sites/sn/cdn.shopify.com/s/files/1/0061/9017/0185/products/adidas_mens_d_rose_englewood_ii_basketball_shoes_02_270x270_crop_top2eb9.png	(from https://theme480-sneakers-store.myshopify.com/)
13:15:52	82388/82388	---MCZ	200	added ('OK')	text/html	etag:cacheable:cbab92332ea3a76fba4705ab2217f211	https://theme480-sneakers-store.myshopify.com/products/adidas-mens-d-rose-englewood-ii-basketball-shoes	C:/Users/naman/Downloads/Sites/sn/theme480-sneakers-store.myshopify.com/products/adidas-mens-d-rose-englewood-ii-basketball-shoes.html	(from https://theme480-sneakers-store.myshopify.com/)
13:15:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Mar%202023%2007:45:51%20GMT	http://cdn.shopify.com/s/files/1/0061/9017/0185/products/adidas_d_rose_4_basketball_shoes_01_270x270_crop_top.png?v=1539330012	C:/Users/naman/Downloads/Sites/sn/cdn.shopify.com/s/files/1/0061/9017/0185/products/adidas_d_rose_4_basketball_shoes_01_270x270_crop_top.5dceaa.delayed	(from https://theme480-sneakers-store.myshopify.com/)
13:15:53	93076/93076	---MCZ	200	added ('OK')	text/html	etag:cacheable:58da0de6183bcaac30e75c8295fec432	https://theme480-sneakers-store.myshopify.com/collections/men/products/adidas-d-rose-4-basketball-shoes	C:/Users/naman/Downloads/Sites/sn/theme480-sneakers-store.myshopify.com/collections/men/products/adidas-d-rose-4-basketball-shoes.html	(from https://theme480-sneakers-store.myshopify.com/)
13:15:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Mar%202023%2007:45:52%20GMT	http://cdn.shopify.com/s/files/1/0061/9017/0185/products/adidas_d_rose_4_basketball_shoes_02_270x270_crop_top.png?v=1539330012	C:/Users/naman/Downloads/Sites/sn/cdn.shopify.com/s/files/1/0061/9017/0185/products/adidas_d_rose_4_basketball_shoes_02_270x270_crop_topceaa.png	(from https://theme480-sneakers-store.myshopify.com/)
13:15:55	81844/81844	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Mar%202023%2007:45:52%20GMT	https://cdn.shopify.com/s/files/1/0061/9017/0185/products/adidas_d_rose_4_basketball_shoes_01_270x270_crop_top.png?v=1539330012	C:/Users/naman/Downloads/Sites/sn/cdn.shopify.com/s/files/1/0061/9017/0185/products/adidas_d_rose_4_basketball_shoes_01_270x270_crop_topceaa.png	(from https://theme480-sneakers-store.myshopify.com/)
13:15:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Mar%202023%2007:45:54%20GMT	http://cdn.shopify.com/s/files/1/0061/9017/0185/files/footer_e0afe08e-cdee-485c-b4f5-152a7d10868a_2040x.jpg?v=1613755502	C:/Users/naman/Downloads/Sites/sn/cdn.shopify.com/s/files/1/0061/9017/0185/files/footer_e0afe08e-cdee-485c-b4f5-152a7d10868a_2040xdd36.jpg	(from https://theme480-sneakers-store.myshopify.com/)
13:15:56	86309/86309	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Mar%202023%2007:45:54%20GMT	https://cdn.shopify.com/s/files/1/0061/9017/0185/products/adidas_d_rose_4_basketball_shoes_02_270x270_crop_top.png?v=1539330012	C:/Users/naman/Downloads/Sites/sn/cdn.shopify.com/s/files/1/0061/9017/0185/products/adidas_d_rose_4_basketball_shoes_02_270x270_crop_topceaa.png	(from https://theme480-sneakers-store.myshopify.com/)
13:15:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Mar%202023%2007:45:56%20GMT	http://cdn.shopify.com/s/files/1/0061/9017/0185/t/2/assets/assets.js?v=154279730773110121271539336228	C:/Users/naman/Downloads/Sites/sn/cdn.shopify.com/s/files/1/0061/9017/0185/t/2/assets/assets7eb4.js	(from https://theme480-sneakers-store.myshopify.com/)
13:15:58	75677/75677	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Mar%202023%2007:45:56%20GMT	https://cdn.shopify.com/s/files/1/0061/9017/0185/files/footer_e0afe08e-cdee-485c-b4f5-152a7d10868a_2040x.jpg?v=1613755502	C:/Users/naman/Downloads/Sites/sn/cdn.shopify.com/s/files/1/0061/9017/0185/files/footer_e0afe08e-cdee-485c-b4f5-152a7d10868a_2040xdd36.jpg	(from https://theme480-sneakers-store.myshopify.com/)
13:16:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Mar%202023%2007:45:57%20GMT	http://cdn.shopify.com/s/files/1/0061/9017/0185/t/2/assets/shop.js?v=106324714189749869871656106949	C:/Users/naman/Downloads/Sites/sn/cdn.shopify.com/s/files/1/0061/9017/0185/t/2/assets/shopbc90.js	(from https://theme480-sneakers-store.myshopify.com/)
13:16:00	228313/228313	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2009%20Mar%202023%2022:08:12%20GMT	https://cdn.shopify.com/s/files/1/0061/9017/0185/t/2/assets/assets.js?v=154279730773110121271539336228	C:/Users/naman/Downloads/Sites/sn/cdn.shopify.com/s/files/1/0061/9017/0185/t/2/assets/assets7eb4.js	(from https://theme480-sneakers-store.myshopify.com/)
13:16:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Mar%202023%2007:45:59%20GMT	http://cdn.shopify.com/s/files/1/0061/9017/0185/t/2/assets/style.scss.css?v=17119452718034145401656106949	C:/Users/naman/Downloads/Sites/sn/cdn.shopify.com/s/files/1/0061/9017/0185/t/2/assets/style.scssefff.css	(from https://theme480-sneakers-store.myshopify.com/)
13:16:02	24777/24777	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2009%20Mar%202023%2022:08:12%20GMT	https://cdn.shopify.com/s/files/1/0061/9017/0185/t/2/assets/shop.js?v=106324714189749869871656106949	C:/Users/naman/Downloads/Sites/sn/cdn.shopify.com/s/files/1/0061/9017/0185/t/2/assets/shopbc90.js	(from https://theme480-sneakers-store.myshopify.com/)
13:16:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Mar%202023%2007:46:01%20GMT	http://cdn.shopify.com/s/files/1/0061/9017/0185/t/2/assets/animate.js?v=159568966589873396771539336228	C:/Users/naman/Downloads/Sites/sn/cdn.shopify.com/s/files/1/0061/9017/0185/t/2/assets/animatef885.js	(from https://theme480-sneakers-store.myshopify.com/)
13:16:03	209669/209669	---MCZ	200	added ('OK')	text/css	date:Thu,%2009%20Mar%202023%2022:08:11%20GMT	https://cdn.shopify.com/s/files/1/0061/9017/0185/t/2/assets/style.scss.css?v=17119452718034145401656106949	C:/Users/naman/Downloads/Sites/sn/cdn.shopify.com/s/files/1/0061/9017/0185/t/2/assets/style.scssefff.css	(from https://theme480-sneakers-store.myshopify.com/)
13:16:04	5237/5237	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2009%20Mar%202023%2022:08:12%20GMT	https://cdn.shopify.com/s/files/1/0061/9017/0185/t/2/assets/animate.js?v=159568966589873396771539336228	C:/Users/naman/Downloads/Sites/sn/cdn.shopify.com/s/files/1/0061/9017/0185/t/2/assets/animatef885.js	(from https://theme480-sneakers-store.myshopify.com/)
13:16:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Mar%202023%2007:46:02%20GMT	http://cdn.shopify.com/s/files/1/0061/9017/0185/t/2/assets/animate.css?v=138744352389665394831539336228	C:/Users/naman/Downloads/Sites/sn/cdn.shopify.com/s/files/1/0061/9017/0185/t/2/assets/animate55af.css	(from https://theme480-sneakers-store.myshopify.com/)
13:16:05	47556/47556	---MCZ	200	added ('OK')	text/css	date:Thu,%2009%20Mar%202023%2022:08:09%20GMT	https://cdn.shopify.com/s/files/1/0061/9017/0185/t/2/assets/animate.css?v=138744352389665394831539336228	C:/Users/naman/Downloads/Sites/sn/cdn.shopify.com/s/files/1/0061/9017/0185/t/2/assets/animate55af.css	(from https://theme480-sneakers-store.myshopify.com/)
13:16:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Mar%202023%2007:46:03%20GMT	http://cdn.shopify.com/s/files/1/0061/9017/0185/t/2/assets/responsive.scss.css?v=39334357062492347771540214214	C:/Users/naman/Downloads/Sites/sn/cdn.shopify.com/s/files/1/0061/9017/0185/t/2/assets/responsive.scss1e28.css	(from https://theme480-sneakers-store.myshopify.com/)
13:16:05	70207/70207	---MCZ	200	added ('OK')	text/css	date:Thu,%2009%20Mar%202023%2022:08:11%20GMT	https://cdn.shopify.com/s/files/1/0061/9017/0185/t/2/assets/responsive.scss.css?v=39334357062492347771540214214	C:/Users/naman/Downloads/Sites/sn/cdn.shopify.com/s/files/1/0061/9017/0185/t/2/assets/responsive.scss1e28.css	(from https://theme480-sneakers-store.myshopify.com/)
13:16:05	744/744	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2002%20Mar%202023%2002:06:36%20GMT	https://cdn.shopify.com/shopifycloud/checkout-web/assets/checkout-web-packages~Information~NoAddressLocation~Payment~PostPurchase~Review~Shipping~ShopPay~Sho~cf13f96e.latest.en.04837ae4ff5a8e949953.js	C:/Users/naman/Downloads/Sites/sn/cdn.shopify.com/shopifycloud/checkout-web/assets/checkout-web-packages_Information_NoAddressLocation_Payment_PostPurchase_Review_Shipping_ShopPay_Sho_cf13f96e.latest.en.04837ae4ff5a8e949953.js	(from https://theme480-sneakers-store.myshopify.com/)
13:16:05	48156/48156	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2002%20Mar%202023%2003:22:37%20GMT	https://cdn.shopify.com/shopifycloud/checkout-web/assets/Information~Payment~ShopPay.latest.en.84ff9c0024faf7f72c14.js	C:/Users/naman/Downloads/Sites/sn/cdn.shopify.com/shopifycloud/checkout-web/assets/Information_Payment_ShopPay.latest.en.84ff9c0024faf7f72c14.js	(from https://theme480-sneakers-store.myshopify.com/)
13:16:06	128900/128900	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2002%20Mar%202023%2001:40:52%20GMT	https://cdn.shopify.com/shopifycloud/checkout-web/assets/Information.latest.en.900911b3d82c82309ebf.js	C:/Users/naman/Downloads/Sites/sn/cdn.shopify.com/shopifycloud/checkout-web/assets/Information.latest.en.900911b3d82c82309ebf.js	(from https://theme480-sneakers-store.myshopify.com/)
